movie_id,actor_name
7_Chinese_Brothers,Stephen Root|Olympia Dukakis|Jason Schwartzman|Alex Karpovsky|Jonathan Togo
7_Days_(film),Fanny Mallette|Claude Legault|Rémy Girard
7_Days_in_Havana,Josh Hutcherson|Daniel Brühl|Emir Kusturica|Elia Suleiman
7_Faces_of_Dr._Lao,Tony Randall|Barbara Eden|Lee Patrick (actress)
7_Khoon_Maaf,Aleksandr Dyachenko|Priyanka Chopra|Annu Kapoor|Naseeruddin Shah|Neil Nitin Mukesh|John Abraham (actor)|Irrfan Khan|Usha Uthup|Vivaan Shah
7_Minutes,Luke Mitchell|Kevin Gage (actor)|Brandon Hardesty|Zane Holtz|Joel Murray|Jason Ritter|Kris Kristofferson|Leven Rambin
7_Virgins,Juan José Ballesta
7_Women,Anne Bancroft|Margaret Leighton|Flora Robson|Sue Lyon
7_Years_(film),Bruno Todeschini|Valérie Donzelli
7th_Cavalry_(film),Jay C. Flippen|Randolph Scott|Barbara Hale
7th_Heaven_(1927_film),Charles Farrell|Ben Bard|Janet Gaynor
"80,000_Suspects",Cyril Cusack|Richard Johnson (actor)|Yolande Donlan|Claire Bloom
800_Bullets,Carmen Maura|Sancho Gracia
80_Minutes,Natalia Avelon|Gabriel Mann (actor)
80_Steps_to_Jonah,Wayne Newton|Jo Van Fleet|Sal Mineo|Diana Ewing|Keenan Wynn|Mickey Rooney
84_Charing_Cross_Road_(film),Anne Bancroft|Anthony Hopkins
88_(film),Katharine Isabelle|Kyle Schmid|Michael Ironside|Jesse McCartney|Christopher Lloyd
88_Minutes,Alicia Witt|Amy Brenneman|Deborah Kara Unger|Al Pacino|Leelee Sobieski|William Forsythe (actor)|Neal McDonough
8:_The_Mormon_Proposition,NOT_FOUND
8_(2008_film),NOT_FOUND
8_Heads_in_a_Duffel_Bag,George Hamilton (actor)|Todd Louiso|Kristy Swanson|David Spade|Dyan Cannon|Andy Comeau|Joe Pesci
8_Mile_(film),Eminem|Kim Basinger|Mekhi Phifer|Brittany Murphy
8_Million_Ways_to_Die,Jeff Bridges|Rosanna Arquette|Alexandra Paul|Andy García
8_Seconds,Carrie Snodgress|Luke Perry|Ronnie Claire Edwards|James Rebhorn|Stephen Baldwin|Cynthia Geary
8_Women,Ludivine Sagnier|Catherine Deneuve|Emmanuelle Béart|Isabelle Huppert|Fanny Ardant|Virginie Ledoyen|Danielle Darrieux|Firmine Richard
8mm_(film),James Gandolfini|Anthony Heald|Peter Stormare|Joaquin Phoenix|Nicolas Cage
8mm_2,Julie Benz|Valentine Pelka|Lori Heuring|Johnathon Schaech
9-Man_(film),Kevin Wong
9/11:_The_Twin_Towers,William Hope (actor)
90_Minutes_in_Heaven_(film),Hayden Christensen|Michael W. Smith|Dwight Yoakam|Kate Bosworth
93_Days,Bimbo Manuel|Tim Reid|Danny Glover|Bimbo Akintola
9500_Liberty,NOT_FOUND
95_Miles_to_Go,Ray Romano
964_Pinocchio,NOT_FOUND
96_Minutes,NOT_FOUND
976-EVIL,Sandy Dennis|Stephen Geoffreys|Jim Metzler
976-Evil_II,NOT_FOUND
977_(film),NOT_FOUND
99_(1918_film),Bela Lugosi|Cläre Lotto
99_(2009_film),Cyrus Broacha|Boman Irani|Vinod Khanna|Mahesh Manjrekar|Soha Ali Khan|Kunal Khemu
99_Francs_(film),Jean Dujardin|Vahina Giocante|Jocelyn Quivrin
99_Homes,Laura Dern|Michael Shannon
99_River_Street,John Payne (actor)|Peggie Castle|Evelyn Keyes|Brad Dexter|Frank Faylen
99_and_44/100%25_Dead,Bradford Dillman|Richard Harris|Edmond O'Brien
9_(2005_film),NOT_FOUND
9_(2009_animated_film),Christopher Plummer|Elijah Wood|Martin Landau|John C. Reilly|Jennifer Connelly|Fred Tatasciore|Crispin Glover
9_Full_Moons,Amy Seimetz|Donal Logue
9_Songs,Margo Stilley|Kieran O'Brien
9_Souls,NOT_FOUND
A-Haunting_We_Will_Go_(1942_film),Sheila Ryan|Stan Laurel|Oliver Hardy|Dante (Harry August Jansen)
A.I._Artificial_Intelligence,Frances O'Connor|Jude Law|Brendan Gleeson|William Hurt|Haley Joel Osment
A.K._(film),Akira Kurosawa|Tatsuya Nakadai|Chris Marker
A/k/a_Tommy_Chong,Bill Maher|Lou Adler|Jay Leno|Cheech Marin|Tommy Chong|Eric Schlosser
ABBA:_The_Movie,Björn Ulvaeus|Agnetha Fältskog|Anni-Frid Lyngstad|Robert Hughes (Australian actor)|Benny Andersson|Tom Oliver
ABCD:_American-Born_Confused_Desi,Sijoy Varghese|Aparna Gopinath|Tovino Thomas|S. P. Sreekumar|Jacob Gregory|Dulquer Salman
ABCD_(film),Nandana (actress)|Aparna Pillai|Sneha (actress)|Shaam|Vadivelu
ABC_Africa,NOT_FOUND
AKA_(film),Diana Quick|Matthew Leitch|Lindsey Coulson
ALTO_(film),NOT_FOUND
AM1200_(film),Eric Lange|John Billingsley|Ray Wise
ARQ_(film),Rachael Taylor|Adam Butcher|Jacob Neayem|Robbie Amell|Shaun Benson
ATL_(film),Evan Ross|Lauren London|Big Boi|T.I|Keith David|Mykelti Williamson|Lonette McKee
ATM_(2012_film),Josh Peck|Brian Geraghty|Alice Eve
ATM_(2015_film),NOT_FOUND
AVH:_Alien_vs._Hunter,William Katt|Dedee Pfeiffer
A_(1965_film),NOT_FOUND
A_(1998_Japanese_film),NOT_FOUND
A_(1998_Kannada_film),Upendra (actor)
A_Barefoot_Dream,Ko Chang-seok|Park Hee-soon
A_Beautiful_Planet,NOT_FOUND
A_Better_Tomorrow,NOT_FOUND
A_Better_Tomorrow_(2010_film),Jo Han-sun|Kim Kang-woo|Song Seung-heon|Joo Jin-mo
A_Bill_of_Divorcement_(1922_film),Fay Compton|Constance Binney|Henry Victor|Malcolm Keen
A_Bill_of_Divorcement_(1932_film),David Manners|Billie Burke|Katharine Hepburn|John Barrymore
A_Bill_of_Divorcement_(1940_film),Maureen O'Hara|Adolphe Menjou|Fay Bainter
A_Billion_Lives,NOT_FOUND
A_Black_Ribbon_for_Deborah,NOT_FOUND
A_Black_Veil_for_Lisa,Luciana Paluzzi|Robert Hoffmann|John Mills
A_Blade_in_the_Dark,Valeria Cavalli|Michele Soavi|Andrea Occhipinti
A_Blank_on_the_Map,NOT_FOUND
A_Blood_Pledge,Oh Yeon-seo|Son Eun-seo
A_Bloody_Aria,Cha Ye-ryun|Lee Byung-joon|Han Suk-kyu|Oh Dal-su|Lee Moon-sik
A_Bomb_Was_Stolen,NOT_FOUND
A_Bottle_in_the_Gaza_Sea,Hiam Abbass|Agathe Bonitzer|Mahmoud Shalaby
A_Boy_and_His_Samurai,Hiroki Konno|Hitomi Satō|Rie Tomosaka|Fuku Suzuki|Ryo Nishikido|Shiori Kutsuna
A_Boy_from_Calabria,NOT_FOUND
A_Boyfriend_for_Christmas,Bruce Thomas|Patrick Muldoon|Kelli Williams|Charles Durning
A_Brand_New_Life_(1973_film),Cloris Leachman|Martin Balsam
A_Brand_New_Life_(2009_film),Kim Sae-ron
A_Bride_for_Henry,NOT_FOUND
A_Bright_Shining_Lie_(film),Kurtwood Smith|Eric Bogosian|Bill Paxton|Amy Madigan|Donal Logue|Vivian Wu
A_Brokedown_Melody,Jack Johnson (musician)|The Malloys|Kelly Slater|CJ Hobgood|Tom Curren|Rob Machado
A_Bronx_Morning,NOT_FOUND
A_Bucket_of_Blood,Dick Miller|Ed Nelson|Antony Carbone|Barboura Morris
A_Bucket_of_Blood_(1995_film),Anthony Michael Hall
A_Buddha,Diego Rafecas
A_Bullet_for_Pretty_Boy,Fabian Forte
A_Bullet_for_Sandoval,Ernest Borgnine
A_Busy_Day,Charlie Chaplin
A_Castle_in_Italy,Xavier Beauvois|Louis Garrel|Valeria Bruni Tedeschi
A_Chairy_Tale,Claude Jutra
A_Chance_of_Snow,Dey Young|Barbara Barrie|Charles Durning|Michael Ontkean|JoBeth Williams
A_Change_of_Seasons_(film),Bo Derek|Michael Brandon|K Callan|Anthony Hopkins|Mary Beth Hurt|Shirley MacLaine
A_Cheerful_Gang_Turns_the_Earth,NOT_FOUND
A_Chinese_Ghost_Story,Leslie Cheung|Wu Ma|Joey Wong
A_Chinese_Ghost_Story_(2011_film),Kara Hui|Louis Koo|Louis Fan|Liu Yifei
A_Chinese_Ghost_Story_III,Jacky Cheung|Nina Li (actress)|Joey Wong|Tony Leung Chiu-Wai
A_Christmas_Carol_(1908_film),Tom Ricketts
A_Christmas_Carol_(1910_film),Charles Stanton Ogle|Marc McDermott
A_Christmas_Carol_(1938_film),Gene Lockhart|Reginald Owen|Terry Kilburn|Barry MacKay (actor)|Kathleen Lockhart
A_Christmas_Carol_(1960_film),NOT_FOUND
A_Christmas_Carol_(1971_film),Alastair Sim|Michael Hordern|Diana Quick|Joan Sims
A_Christmas_Carol_(1984_film),Roger Rees|George C. Scott|Frank Finlay|Edward Woodward|David Warner (actor)|Susannah York
A_Christmas_Carol_(1997_film),Whoopi Goldberg|Ed Asner|Michael York|Tim Curry
A_Christmas_Carol_(1999_film),Richard E. Grant|Patrick Stewart|Joel Grey
A_Christmas_Carol_(2000_film),Ray Fearon|Angeline Ball|Mina Anwar|Ross Kemp
A_Christmas_Carol_(2004_film),Jason Alexander|Jennifer Love Hewitt|Kelsey Grammer|Jane Krakowski|Geraldine Chaplin|Jesse L. Martin
A_Christmas_Carol_(2006_film),NOT_FOUND
A_Christmas_Carol_(2009_film),Cary Elwes|Bob Hoskins|Robin Wright|Colin Firth|Gary Oldman|Jim Carrey
A_Christmas_Horror_Story,Zoé De Grand Maison|Adrian Holmes|George Buza|William Shatner
A_Christmas_Kiss,Laura Breckenridge|Elisabeth Röhm|Brendan Fehr
A_Christmas_Melody,Lacey Chabert|Mariah Carey
A_Christmas_Romance,Olivia Newton-John|Gregory Harrison|Chloe Lattanzi
A_Christmas_Visitor,Meredith Baxter|Dean McDermott|William Devane
A_Cinderella_Story:_If_the_Shoe_Fits,Jennifer Tilly|Sofia Carson|Thomas Law
A_Cinderella_Story:_Once_Upon_a_Song,Freddie Stroma|Manu Narayan|Missi Pyle|Megan Park|Lucy Hale
A_City_of_Sadness,Jack Kao|Tony Leung Chiu Wai|Li Tian-lu
A_Coffee_In_Berlin,Tom Schilling|Marc Hosemann|Friederike Kempter
A_Cold_Night's_Death,Michael C. Gwynne|Eli Wallach|Robert Culp
A_Company_Man,Kwak Do-won|Lee Mi-yeon|Kim Dong-jun|So Ji-sub
A_Connecticut_Yankee_in_King_Arthur's_Court_(1921_film),George Siegmann|Rosemary Theby|Harry Myers|Pauline Starke
A_Connecticut_Yankee_in_King_Arthur's_Court_(1949_film),Bing Crosby|Cedric Hardwicke|William Bendix|Rhonda Fleming
A_Constant_Forge,NOT_FOUND
A_Cooler_Climate,Judy Davis|Jerry Wasserman|Sally Field|Winston Rekert
A_Corner_in_Wheat,"Blanche Sweet|Frank Powell|James Kirkwood, Sr.|Grace Henderson|Linda Arvidson"
A_Cosmic_Christmas,Martin Lavut
A_Covenant_with_Death,George Maharis
A_Crack_in_the_Floor,Rance Howard|Mario Lopez|Tracy Scoggins|Bo Hopkins|Gary Busey
A_Crude_Awakening:_The_Oil_Crash,NOT_FOUND
A_Cry_in_the_Wild,Pamela Sue Martin|Ned Beatty|Stephen Meadows|Jared Rushton
A_Cure_for_Wellness,Mia Goth|Dane DeHaan|Jason Isaacs
A_Dandy_in_Aspic,Tom Courtenay|Mia Farrow|Harry Andrews|Peter Cook|Laurence Harvey
A_Dangerous_Game_(1924_film),Hermann Leffler|Harry Piel|Claire Rommer
A_Date_for_Mad_Mary,Susie Power (actress)|Seána Kerslake
A_Daughter's_Nightmare,Gregg Sulkin|Emily Osment|Paul Johansson|Victoria Pratt
A_Day_at_the_Beach,Fiona Lewis|Mark Burns (actor)|Beatie Edney|Jack MacGowran|Graham Stark|Maurice Roëves|Eva Dahlbeck|Peter Sellers
A_Day_in_the_Death_of_Joe_Egg_(film),Alan Bates
A_Death_in_the_Gunj,Vikrant Massey|Om Puri|Kalki Koechlin|Tanuja|Jim Sarbh|Gulshan Devaiah|Tillotama Shome|Ranvir Shorey
A_Decent_Man_(2015_French_film),Mélanie Thierry|Nicolas Duvauchelle
A_Decent_Man_(2015_Swiss_film),Devid Striesow|Maren Eggert
A_Different_Loyalty,Julian Wadham|Sharon Stone|Rupert Everett
A_Different_Story,Valerie Curtin|Peter Donat|Meg Foster|Perry King
A_Difficult_Life,Lea Massari|Alberto Sordi|Franco Fabrizi|Claudio Gora
A_Distant_Trumpet,Troy Donahue|Suzanne Pleshette|William Reynolds (actor)
A_Dog's_Breakfast,Rachel Luttrell|Christopher Judge|Paul McGillion|David Hewlett|Kate Hewlett|Amanda Byram
A_Dog's_Purpose_(film),Josh Gad|Peggy Lipton|Britt Robertson|Dennis Quaid|Juliet Rylance
A_Dog_of_Flanders_(1935_film),O.P. Heggie|Frankie Thomas
A_Dog_of_Flanders_(1959_film),Theodore Bikel|David Ladd|Donald Crisp
A_Dog_of_Flanders_(1999_film),Jesse James (actor)|Cheryl Ladd|Bruce McGill|Jack Warden|Steven Hartley|Jeremy James Kissner|Jon Voight
A_Doll's_House_(1917_film),"Dorothy Phillips|Lon Chaney, Sr."
A_Doll's_House_(1918_film),Elsie Ferguson
A_Doll's_House_(1922_film),NOT_FOUND
A_Doll's_House_(1943_film),NOT_FOUND
A_Doll's_House_(1959_film),Christopher Plummer|Julie Harris (American actress)
A_Doll's_House_(1973_Garland_film),Anthony Hopkins|Claire Bloom
A_Doll's_House_(1973_Losey_film),Jane Fonda|Edward Fox (actor)|Trevor Howard
A_Dragon_Arrives!,NOT_FOUND
A_Dream_of_Kings_(film),Anthony Quinn|Irene Papas|Inger Stevens|Sam Levene
A_Dream_of_Passion,Ellen Burstyn|Melina Mercouri
A_Driver_for_Vera,Igor Petrenko|Marina Golub|Bogdan Stupka
A_Family_Affair_(1937_film),Lionel Barrymore|Charley Grapewin|Spring Byington|Cecilia Parker|Eric Linden
A_Family_Affair_(1984_film),Samuel Hui|Dean Shek|Jenny Tseng|Olivia Cheng
A_Family_Affair_(2001_film),Erica Shaffer
A_Family_Thanksgiving,Faye Dunaway|Daphne Zuniga|Gina Holden
A_Fan's_Notes_(film),Jerry Orbach
A_Feather_in_Her_Hat,Louis Hayward|Pauline Lord|Basil Rathbone
A_Few_Cubic_Meters_of_Love,NOT_FOUND
A_Few_Hours_of_Spring,Hélène Vincent|Emmanuelle Seigner|Vincent Lindon
A_Few_Kilos_of_Dates_for_a_Funeral,Mohsen Tanabandeh|Mohsen Namjoo
A_Fighter's_Blues,Andy Lau
A_Fighting_Man,Dominic Purcell|James Caan|Louis Gossett Jr.|Famke Janssen
A_Fish_in_the_Bathtub,Jerry Stiller
A_Flat_for_Three,Marco Giallini|Carlo Verdone|Pierfrancesco Favino
A_Flintstones_Christmas_Carol,NOT_FOUND
A_Florida_Enchantment,Edith Storey|Sidney Drew
A_Fool,Jin Shijia|Chen Jianbin|Jiang Qinqin
A_Foreign_Affair,Marlene Dietrich|John Lund (actor)|Jean Arthur
A_Fox's_Tale,Clemency Burton-Hill|Freddie Highmore|Bill Nighy|Miranda Richardson|Matthew McNulty|Sienna Miller
A_Free_Woman,NOT_FOUND
A_Frozen_Flower,Jo In-sung|Song Ji-hyo|Joo Jin-mo
A_Game_of_Death,John Loder (actor)
A_Gathering_of_Eagles,Mary Peach|Barry Sullivan (actor)|Rod Taylor|Rock Hudson
A_Geisha,Michiyo Kogure|Ayako Wakao
A_Girl_Called_Jules,Silvia Dionisio
A_Girl_Like_Her,NOT_FOUND
A_Girl_Like_Her_(2015_film),Jimmy Bennett|Hunter King|Lexi Ainsworth
A_Girl_Named_Sooner,Don Murray (actor)|Cloris Leachman|Richard Crenna|Lee Remick
A_Girl_at_My_Door,Bae Doona|Kim Sae-ron|Song Sae-byeok
A_Girl_in_Australia,Alberto Sordi
A_Girl_in_Black,Eleni Zafeiriou|Ellie Lambeti|Giorgos Foundas|Dimitris Horn
A_Girl_in_the_River:_The_Price_of_Forgiveness,NOT_FOUND
A_Golden_Boy,Sharon Stone|Riccardo Scamarcio
A_Good_Man_(2011_film),NOT_FOUND
A_Good_Man_(2014_film),Victor Webster|Tzi Ma|Claudiu Bleont
A_Good_Marriage_(film),Stephen Lang|Anthony LaPaglia|Joan Allen|Kristen Connolly
A_Good_Wife,Mirjana Karanović
A_Great_Wall,Peter Wang|Kelvin Han Yee
A_Grim_Becoming,Jessica Cameron|Bill Oberst Jr.
A_Gun_for_Jennifer,Deborah Twiss
A_Gun_in_Each_Hand,Javier Cámara|Ricardo Darín
A_Gunfight,Kirk Douglas|Jane Alexander|Johnny Cash
A_Happy_Divorce,Jean Rochefort
A_Hard_Day,Cho Jin-woong|Lee Sun-kyun
A_Harlot's_Progress_(film),Zoe Tapper|Toby Jones|Sophie Thompson|Richard Wilson (Scottish actor)
A_Hazard_of_Hearts,Helena Bonham Carter|Edward Fox (actor)|Diana Rigg|Fiona Fullerton
A_Heartbeat_Away,Tammy McIntosh|Sebastian Gregory|Isabel Lucas
A_Hen_in_the_Wind,Kinuyo Tanaka
A_Hero_of_Our_Times,Franca Valeri|Alberto Sordi|Giovanna Ralli|Tina Pica
A_Hidden_Life_(film),NOT_FOUND
A_Hill_in_Korea,George Baker (actor)|Harry Andrews|Stanley Baker
A_Hole_in_the_Head,Eleanor Parker|Frank Sinatra|Joi Lansing|Keenan Wynn|Dub Taylor|Thelma Ritter|Edward G. Robinson|Eddie Hodges|Ruby Dandridge|Carolyn Jones
A_Hologram_for_the_King_(film),Sarita Choudhury|Ben Whishaw|Sidse Babett Knudsen|Tom Skerritt|Alexander Black (actor)
A_Home_at_the_End_of_the_World_(film),Colin Farrell|Sissy Spacek|Dallas Roberts|Robin Wright (actress)
A_House_Is_Not_a_Home_(film),Ralph Taeger|Broderick Crawford|Robert Taylor (actor)|Cesar Romero|Shelley Winters|Kaye Ballard
A_House_in_the_Hills,Michael Madsen|Helen Slater|Jeffrey Tambor
A_Hunting_Accident,Kirill Lavrov|Svetlana Toma|Grigore Grigoriu|Oleg Yankovskiy|Galina Belyayeva|Leonid Markov
A_Ilha_dos_Amores,Luís Miguel Cintra
A_Is_for_Acid,Keeley Hawes|Martin Clunes|Richard Hope (actor)
A_Japanese_Tragedy,NOT_FOUND
A_Journey_Through_Fairyland,NOT_FOUND
A_Killer_Among_Friends,Tiffani Thiessen|Patty Duke
A_Killer_Among_Us,Mykelti Williamson|Anna Maria Horsford|Jasmine Guy|Dwight Schultz
A_Killing_in_a_Small_Town,John Terry (actor)|Barbara Hershey|Brian Dennehy
A_Kind_of_Murder,Vincent Kartheiser|Haley Bennett|Eddie Marsan|Patrick Wilson (American actor)|Jessica Biel
A_Knight_for_a_Day,NOT_FOUND
A_Leading_Man,Jack J. Yang|Heather Mazur|Tsai Chin (actress)
A_Lego_Brickumentary,NOT_FOUND
A_Lesson_Before_Dying_(film),Irma P. Hall|Cicely Tyson|Mekhi Phifer|Don Cheadle
A_Letter_for_Evie,Hume Cronyn|John Carroll (actor)|Marsha Hunt (actress)
A_Life_at_Stake,Douglass Dumbrille|Claudia Barrett|Keith Andes|Angela Lansbury|Jane Darwell
A_Little_Bit_Zombie,Crystal Lowe|Kristopher Turner|Shawn Roberts
A_Little_Chaos,Stanley Tucci|Kate Winslet|Matthias Schoenaerts
A_Little_Game,Katy Jurado|Ed Nelson|Howard Duff|Diane Baker
A_Little_Night_Music_(film),Len Cariou|Elizabeth Taylor|Diana Rigg|Lesley-Anne Down
A_Little_Pond,NOT_FOUND
A_Little_Princess_(1995_film),Liesel Matthews|Liam Cunningham (actor)|Eleanor Bron
A_Little_Sex,Edward Herrmann|Kate Capshaw|Tim Matheson
A_Little_Thing_Called_Murder,Judy Davis|Jonathan Jackson (actor)|Chelcie Ross|Cynthia Stevenson
A_Long_Ride_from_Hell,Steve Reeves
A_Long_Walk_(film),Eiji Okuda|Shota Matsuda|Saki Takaoka|Ken Ogata
A_Lost_Lady_(film),Barbara Stanwyck|Frank Morgan|Ricardo Cortez
A_Love_to_Hide,Louise Monot|Jérémie Renier|Nicolas Gob
A_Lovely_Way_to_Die,Kenneth Haigh|Kirk Douglas|Eli Wallach|Sylva Koscina
A_Lustful_Mind,Al Cliver|Lilli Carati
A_Man_Betrayed_(1936_film),NOT_FOUND
A_Man_Betrayed_(1941_film),John Wayne|Frances Dee
A_Man_Called_Dagger,NOT_FOUND
A_Man_Called_Hero,Elvis Tsui|Shu Qi|Francis Ng|Anthony Wong (Hong Kong actor)|Kristy Yang|Ekin Cheng|Ken Lo|Dion Lam|Jerry Lamb|Yuen Biao|Nicholas Tse
A_Man_Called_Magnum,NOT_FOUND
A_Man_Called_Sarge,Marc Singer|Gary Kroeger|Jennifer Runyon|Bobby Di Cicco|Andy Bumatai
A_Man_Could_Get_Killed,James Garner|Anthony Franciosa|Robert Coote|Sandra Dee|Melina Mercouri
A_Man_Named_John,Rod Steiger
A_Man_Who_Was_Superman,Hwang Jung-min|Jun Ji-hyun
A_Man_and_a_Woman,Jean-Louis Trintignant|Anouk Aimée
A_Man_and_a_Woman:_20_Years_Later,Jean-Louis Trintignant|Anouk Aimée
A_Man_for_Burning,NOT_FOUND
A_Man_for_Emmanuelle,Erika Blanc
A_Man_on_His_Knees,NOT_FOUND
A_Man_to_Remember,Edward Ellis (actor)|Lee Bowman|Anne Shirley (actress)
A_Master_Builder,Andre Gregory|Wallace Shawn|Julie Hagerty
A_Matter_of_Degrees,Arye Gross|Judith Hoag|Wendell Pierce|Tom Sizemore
A_Matter_of_Faith,Harry Anderson|Clarence Gilyard|Jay Pickett|Jordan Trovillion
A_Matter_of_Resistance,Pierre Brasseur|Catherine Deneuve|Philippe Noiret|Henri Garcin
A_Matter_of_Size,Dvir Benedek
A_Matter_of_Time_(film),Ingrid Bergman|Liza Minnelli|Charles Boyer|Isabella Rossellini
A_Medal_for_Benny,Dorothy Lamour|Arturo de Córdova|J. Carrol Naish
A_Merry_Friggin'_Christmas,Clark Duke|Joel McHale|Candice Bergen|Wendi McLendon-Covey|Oliver Platt|Lauren Graham|Robin Williams|Tim Heidecker
A_Midsummer_Night's_Dream_(1935_film),Joe E. Brown (comedian)|Ian Hunter (actor)|Victor Jory|James Cagney|Mickey Rooney|Olivia de Havilland|Dick Powell
A_Midsummer_Night's_Dream_(1959_film),NOT_FOUND
A_Midsummer_Night's_Dream_(1968_film),Helen Mirren|Derek Godfrey|Michael Jayston|Barbara Jefford|Ian Holm|Diana Rigg|David Warner (actor)
A_Midsummer_Night's_Dream_(1999_film),Roger Rees|Kevin Kline|Bernard Hill|Dominic West|Bill Irwin|Gregory Jbara|Sophie Marceau|David Strathairn|Calista Flockhart|Stanley Tucci|Christian Bale|John Sessions|Max Wright|Sam Rockwell|Anna Friel
A_Mile_in_His_Shoes,Dean Cain
A_Million,Park Hae-il|Shin Mina|Park Hee-soon|Jung Yu-mi (actress born 1983)|Lee Min-ki
A_Million_Ways_to_Die_in_the_West,Charlize Theron|Sarah Silverman|Neil Patrick Harris|Amanda Seyfried|Liam Neeson|Giovanni Ribisi
A_Millionaire's_First_Love,Hyun Bin|Lee Yeon-hee
"A_Minute_to_Pray,_a_Second_to_Die_(film)",Alex Cord|Arthur Kennedy (actor)|Robert Ryan
A_Modern_Hero,Richard Barthelmess
A_Modern_Twain_Story:_The_Prince_and_the_Pauper,Kay Panabaker|Dylan and Cole Sprouse
A_Mom_for_Christmas,Doug Sheehan|Olivia Newton-John|Juliet Sorci|Doris Roberts
A_Moment_of_Romance,Ng Man-tat|Andy Lau|Jacklyn Wu
A_Mongolian_Tale,Tengger (singer)|Naren Hua
A_Monster_Calls_(film),Toby Kebbell|Sigourney Weaver|Liam Neeson|Felicity Jones|Lewis MacDougall
A_Month_of_Sundays_(2001_film),Rod Steiger
A_Month_of_Sundays_(2015_film),Julia Blake|Anthony LaPaglia
A_Most_Violent_Year,Jessica Chastain|Elyes Gabel|Albert Brooks|David Oyelowo|Alessandro Nivola|Oscar Isaac
A_Most_Wanted_Man_(film),Grigoriy Dobrygin|Robin Wright|Homayoun Ershadi|Nina Hoss|Rachel McAdams|Willem Dafoe|Philip Seymour Hoffman|Daniel Brühl
A_Mother_Should_be_Loved,Mitsuko Yoshikawa|Koji Mitsui
A_Nanny_for_Christmas,Dean Cain|Richard Ruccolo|Cynthia Gibb|Emmanuelle Vaugier|Sierra McCormick
A_New_Life_(film),Hal Linden|John Shea|Veronica Hamel|Ann-Margret|Mary Kay Place
A_Night_Full_of_Rain,Giancarlo Giannini|Candice Bergen
A_Night_at_the_Movies_(film),Robert Benchley
A_Night_at_the_Ritz,Allen Jenkins|Patricia Ellis|William Gargan
A_Night_in_the_Show,Leo White|Charles Chaplin|Edna Purviance|Charlotte Mineau|Dee Lampton
A_Night_in_the_Woods,Scoot McNairy|Anna Skellern
A_Nightingale_Falling,Brian Fortune|Andy Kellegher|Gerard McCarthy
A_Nightingale_Sang_in_Berkeley_Square_(film),David Niven|Oliver Tobias|Elke Sommer|Richard Jordan
A_Nightmare,NOT_FOUND
A_Note_of_Triumph:_The_Golden_Age_of_Norman_Corwin,NOT_FOUND
A_Novel_Romance,Doug E. Doug|Milena Govich|Jay O. Sanders|Shannon Elizabeth|Matthew Del Negro|Steve Guttenberg|Jeffrey Ross
A_Page_of_Madness,Masao Inoue (actor)
A_Patch_of_Fog,Lara Pulver
A_Perfect_Day_(2005_film),NOT_FOUND
A_Perfect_Day_(2015_film),Tim Robbins|Mélanie Thierry|Olga Kurylenko|Benicio del Toro
A_Perfect_Ending,Cathy DeBuono|Barbara Niven|Jessica Clark (actress)|John Heard (actor)|Morgan Fairchild
A_Perfect_Match_(film),Maria Popistasu|Jan Decleir|Wim Opbrouck
A_Pest_in_the_House,NOT_FOUND
A_Petal,Lee Jung Hyun|Moon Sung-keun
A_Pigeon_Sat_on_a_Branch_Reflecting_on_Existence,NOT_FOUND
A_Pistol_for_Ringo,George Martin (Spanish actor)|Antonio Casas|Giuliano Gemma|Nieves Navarro|Lorella De Luca|Fernando Sancho
A_Place_for_Paedophiles,Louis Theroux
A_Place_in_the_World_(film),Cecilia Roth|Federico Luppi|José Sacristán
A_Poem_Is_a_Naked_Person,NOT_FOUND
A_Private_Affair,Thierry Lhermitte
A_Prize_of_Gold,Richard Widmark|George Cole (actor)|Nigel Patrick|Mai Zetterling
A_Promise_(1986_film),Rentarō Mikuni
A_Promise_(2013_film),Maggie Steed|Rebecca Hall|Shannon Tarbet|Richard Madden|Alan Rickman|Jean-Louis Sbille
A_Question_of_Faith,C. Thomas Howell|Richard T. Jones|Gregory Alan Williams|Renée O'Connor|Kim Fields|Jaci Velasquez
A_Quiet_Life,NOT_FOUND
A_Quiet_Passion,Cynthia Nixon|Keith Carradine|Jennifer Ehle|Emma Bell|Duncan Duff
A_Quiet_Place_in_the_Country,Franco Nero|Georges Géret|Vanessa Redgrave
A_Quiet_Place_to_Kill,Jean Sorel|Carroll Baker|Anna Proclemer
A_Rage_to_Live,Suzanne Pleshette|Bradford Dillman|Ben Gazzara
A_Real_American_Hero_(film),Brian Dennehy|Forrest Tucker
A_Real_Vermeer,NOT_FOUND
A_Real_Young_Girl,Charlotte Alexandra|Hiram Keller
"A_Reason_to_Live,_a_Reason_to_Die",Bud Spencer|James Coburn|Telly Savalas
A_Reflection_of_Fear,Sondra Locke|Mary Ure|Robert Shaw (British actor)|Sally Kellerman
A_Ring_of_Endless_Light_(film),Ryan Merriman|Mischa Barton|Jared Padalecki
A_Royal_Christmas,Jane Seymour (actress)|Lacey Chabert
A_Royal_Night_Out,Jack Reynor|Sarah Gadon|Roger Allam|Bel Powley|Rupert Everett|Emily Watson
